,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
418,53,1,174877,15,9,0,12,0,4,1,0,0,8,39,0
419,40,4,41847,15,14,2,9,0,4,1,0,0,60,39,0
420,55,8,1487444,9,13,4,10,4,4,1,0,0,40,38,0
421,48,4,476413,7,10,2,5,1,1,1,0,0,67,39,0
422,48,0,160096,8,13,0,0,0,4,0,0,0,40,39,0
423,18,4,210352,4,14,0,4,3,4,1,0,0,40,39,0
424,26,4,47759,9,13,2,1,4,4,1,0,0,43,26,0
425,17,7,319733,11,9,5,4,3,4,0,0,0,34,39,0
426,43,4,71409,2,13,4,10,1,4,0,0,0,26,39,0
427,74,6,254696,11,9,2,7,0,4,1,0,0,40,39,0
428,19,4,83234,15,10,4,4,0,4,1,3800,0,20,26,0
429,25,7,219221,9,13,2,1,1,4,0,0,0,32,39,0
430,24,0,216265,9,13,2,12,1,4,0,0,0,40,39,0
431,29,0,74365,15,9,2,1,0,4,0,0,0,12,39,0
432,35,4,168965,12,13,4,10,0,4,0,0,0,40,39,0
433,41,4,257652,11,9,5,10,0,4,0,0,0,40,39,0
434,38,0,32978,7,10,4,3,0,4,0,0,0,40,39,0
435,50,2,157140,15,13,0,1,0,4,1,0,0,40,3,0
436,59,4,121665,9,10,2,13,0,4,0,0,43,18,39,0
437,23,4,174877,15,13,2,4,0,4,1,0,0,47,39,0
438,41,4,127578,15,9,4,5,4,4,1,2600,0,50,39,0
439,60,6,310864,15,10,4,7,1,4,0,95400,0,40,39,1
440,55,4,100971,15,9,2,1,0,2,0,0,0,50,39,0
441,36,4,183746,9,13,4,14,1,4,1,0,0,52,39,0
442,46,4,236958,15,10,2,3,0,4,1,0,0,40,39,0
443,34,4,272433,15,13,2,7,0,4,1,0,0,47,39,0
444,52,4,133490,11,13,2,10,3,4,1,5800,0,29,39,0
445,32,1,219221,11,9,2,0,1,4,1,0,0,40,39,0
446,18,0,174877,11,10,3,4,1,4,1,0,0,40,39,0
447,32,4,118709,11,13,5,0,0,2,0,0,0,43,39,0
448,62,0,287214,11,13,0,1,0,4,0,0,0,40,39,0
449,36,7,50716,12,9,2,7,0,4,1,0,0,20,39,0
450,32,4,171921,9,13,0,14,0,2,1,0,0,35,39,0
451,32,4,322689,12,9,4,14,0,4,1,0,0,57,39,0
452,47,6,198527,11,9,4,4,4,2,0,0,0,40,39,0
453,52,4,127578,11,9,2,12,0,4,1,0,0,40,39,0
454,24,1,225133,7,13,2,12,0,4,0,0,0,50,39,0
455,52,6,112796,11,10,4,12,0,4,0,0,0,43,39,0
456,26,1,331558,15,6,4,0,0,4,1,0,0,40,39,0
457,36,4,236958,7,9,0,14,1,4,1,0,0,32,39,0
458,27,5,168965,7,9,0,1,3,4,0,0,0,62,39,0
459,30,4,343382,0,14,2,4,4,4,1,0,0,40,39,0
460,26,4,30022,7,14,2,10,4,4,0,0,0,40,4,0
461,66,4,195571,1,9,2,3,0,4,1,0,0,40,39,0
462,40,4,98015,12,9,4,8,1,2,0,0,0,40,39,0
463,27,4,56628,12,6,0,7,5,4,0,0,0,40,39,0
464,27,4,148271,12,9,2,10,4,2,1,0,0,29,28,0
465,28,4,171921,15,3,2,3,5,4,1,0,0,40,39,0
466,33,4,251739,9,14,4,8,0,2,1,0,0,20,39,0
467,33,4,80278,7,10,2,8,0,4,1,0,0,50,39,0
468,31,8,89147,5,9,2,0,0,4,0,0,0,50,39,0
469,27,4,180790,7,9,4,12,4,4,0,0,0,6,39,0
470,24,5,121665,15,9,2,3,0,4,1,0,0,50,39,0
471,37,4,151227,11,9,2,12,0,4,1,0,0,60,39,0
472,47,4,186702,15,10,4,1,0,2,1,0,0,58,39,0
473,32,4,171921,15,9,4,3,1,4,0,0,0,40,39,0
474,53,4,154184,9,10,2,1,0,2,1,0,0,40,39,0
475,31,4,121665,11,11,2,3,1,4,0,0,0,40,39,0
476,51,4,245827,11,10,5,10,0,4,0,0,0,40,39,0
477,47,4,337470,11,9,2,4,1,4,1,2400,0,40,39,0
478,62,4,65497,15,13,2,10,0,4,0,0,0,40,39,0
479,51,2,139402,1,16,2,3,3,4,1,0,0,40,2,0
480,21,4,204440,15,10,4,10,0,4,1,0,1734,40,3,0
481,47,2,115753,9,13,4,3,4,4,1,0,1943,40,39,0
482,23,6,251739,11,9,5,0,1,4,1,0,0,40,28,0
483,38,4,71409,10,10,2,8,3,4,1,0,0,50,39,0
484,30,4,142359,11,2,2,7,4,1,1,0,0,21,39,0
485,49,4,127578,7,12,4,7,5,4,1,0,0,56,39,0
486,53,4,35934,15,9,4,10,0,4,1,0,0,64,39,0
487,22,4,112796,11,9,2,14,0,4,1,0,0,40,39,0
488,20,4,83234,11,14,0,0,1,4,1,0,0,48,39,0
489,29,1,355207,15,10,2,6,5,4,1,0,0,4,39,0
490,38,4,133490,15,11,0,3,0,4,1,0,0,31,39,0
491,25,0,281302,11,11,4,1,5,4,0,0,0,40,39,0
492,31,7,222177,0,10,4,13,1,4,0,0,0,40,39,0
493,35,1,260608,11,16,1,4,5,4,1,0,0,50,39,0
494,38,4,118709,11,6,0,4,1,4,1,0,0,40,39,0
495,39,4,100971,8,10,2,3,1,4,0,0,0,52,39,0
496,55,0,225133,11,9,2,8,2,4,1,4200,1960,53,39,0
497,25,4,198527,15,13,4,1,1,2,1,0,0,40,39,0
498,30,4,195571,1,10,4,3,1,4,0,99600,0,15,39,1
499,39,5,27066,11,10,3,14,0,4,1,0,0,40,39,0
500,30,6,198527,0,10,4,12,0,2,1,0,0,40,39,0
501,40,4,12285,2,9,2,1,5,4,1,0,0,40,39,0
502,35,4,293127,9,4,4,4,0,4,1,0,0,21,9,0
503,20,4,216265,9,7,2,11,3,1,1,0,0,40,39,0
504,52,4,405463,11,14,2,3,1,4,1,0,0,72,39,0
505,46,4,124621,15,4,2,10,1,2,0,0,0,50,39,0
506,51,6,248783,15,13,2,6,0,4,0,0,0,40,39,0
507,59,4,98015,15,10,0,0,5,4,1,0,0,40,39,0
508,26,6,145315,8,11,0,7,0,4,0,0,0,40,39,0
509,28,7,198527,1,13,4,14,0,4,1,0,0,34,39,0
510,47,4,38891,11,10,2,12,1,4,1,0,0,45,39,0
511,75,4,171921,11,11,2,4,1,4,1,0,0,7,39,0
512,29,4,160096,9,13,4,13,0,4,1,0,0,50,3,0
513,47,4,124621,9,11,4,8,1,4,1,99800,0,40,25,1
514,46,2,168965,8,13,6,10,1,4,0,0,0,83,39,0
515,43,4,41847,9,9,2,2,4,4,1,0,0,40,39,0
516,20,4,189658,15,13,2,11,1,4,1,0,0,60,39,0
517,41,4,334514,9,10,4,10,0,4,0,0,0,30,39,0
518,24,4,701087,11,9,0,12,1,4,1,1000,0,40,39,0
519,34,4,103928,15,13,4,1,0,4,1,0,0,11,39,0
520,18,4,254696,9,10,0,4,1,4,1,0,0,40,39,0
521,75,2,160096,5,13,2,3,0,4,1,0,0,47,39,0
522,24,0,133490,9,14,2,14,1,4,1,0,0,40,39,0
523,29,6,204440,11,7,2,14,0,4,1,0,0,44,39,0
524,39,4,304951,4,14,2,11,3,4,1,0,0,29,39,0
525,21,8,106884,9,7,4,3,1,4,1,0,0,60,39,0
526,25,4,112796,15,13,4,1,1,4,1,0,0,40,39,0
527,62,1,109840,11,11,2,12,0,4,1,0,0,40,39,0
528,45,4,210352,7,9,2,8,3,4,0,0,0,40,39,0
529,40,4,136446,15,12,4,10,0,4,1,0,0,20,39,0
530,41,2,80278,8,14,4,7,3,4,1,0,0,40,26,0
531,41,4,180790,12,10,2,7,1,0,1,0,0,53,39,0
532,29,5,100971,9,10,6,12,2,4,1,0,0,40,39,0
533,41,2,168965,15,6,2,4,1,4,1,0,0,40,39,0
534,62,4,189658,9,11,0,0,1,0,0,0,0,50,39,0
535,40,4,396595,12,9,2,4,3,4,0,0,0,15,38,0
536,42,4,231046,6,6,2,3,0,2,1,0,0,40,39,0
537,52,1,92103,4,5,4,10,0,4,1,3400,0,40,40,0
538,52,4,98015,11,9,2,10,2,4,1,0,0,40,4,0
539,21,4,222177,9,9,2,10,3,4,1,0,0,60,39,0
540,41,6,186702,15,6,2,12,0,4,0,0,0,33,39,0
541,24,2,384770,9,10,2,12,3,4,0,0,1812,26,39,0
542,51,4,378857,9,10,2,10,3,4,1,0,0,40,39,0
543,39,0,130534,8,14,4,4,0,4,1,0,0,54,39,0
544,24,4,38891,11,10,6,3,0,4,1,0,0,58,39,0
545,51,4,239914,12,9,2,12,0,4,0,0,0,73,39,0
546,27,7,177833,15,9,2,10,1,4,0,0,0,60,39,0
547,21,4,136446,15,7,6,5,1,4,1,0,0,40,39,0
548,30,4,174877,15,10,4,3,1,4,0,0,0,36,17,0
549,39,4,396595,15,13,4,4,0,4,0,0,0,40,13,0
550,40,5,213308,9,10,2,10,0,4,0,0,0,40,39,0
551,30,1,278345,11,9,0,4,1,4,1,0,2239,29,39,0
552,26,4,296083,11,9,2,8,1,4,1,0,0,60,39,0
553,46,4,166009,15,12,1,7,1,4,0,0,0,40,12,0
554,21,0,133490,9,14,0,1,1,4,0,0,0,40,39,0
555,26,4,145315,9,6,2,8,0,4,1,0,0,40,39,0
556,49,4,337470,15,13,2,5,3,4,0,0,0,40,15,0
557,43,4,83234,9,10,4,12,3,4,0,0,0,41,39,0
558,35,4,263564,11,16,4,3,3,4,1,0,0,40,39,0
559,47,4,142359,9,9,2,6,4,4,1,0,1707,40,39,0
560,22,0,411376,11,13,2,9,3,4,0,0,0,40,39,0
561,51,4,118709,11,9,0,5,1,4,1,0,0,31,39,0
562,32,4,166009,4,13,2,8,0,4,1,0,0,40,39,0
563,51,4,186702,11,9,0,0,0,4,1,4000,0,40,39,0
564,49,4,216265,12,10,5,12,0,4,0,0,0,40,39,0
565,25,0,103928,8,9,4,4,1,4,0,0,0,40,39,0
566,46,6,127578,9,9,2,3,1,4,0,0,0,17,39,0
567,53,1,177833,15,9,4,14,1,4,0,0,0,34,39,0
568,31,4,83234,15,3,0,3,0,2,0,0,0,19,39,0
569,46,4,136446,15,13,4,4,5,4,1,0,0,27,39,0
570,31,1,186702,9,11,4,12,4,2,1,0,0,21,39,0
571,31,6,210352,11,9,4,1,0,2,1,0,0,30,39,0
572,60,4,204440,4,12,3,10,1,4,1,0,0,40,39,0
573,38,0,109840,11,9,2,8,0,4,1,0,0,40,39,0
574,39,6,166009,11,10,2,10,0,2,1,9000,0,40,38,0
575,75,3,163052,15,9,4,8,1,4,0,0,0,38,39,0
576,21,7,103928,12,9,2,10,0,4,0,0,0,40,39,0
577,36,4,355207,4,9,0,1,0,0,0,0,0,40,39,0
578,38,4,133490,11,10,0,4,0,4,1,0,0,50,39,0
579,24,4,296083,15,14,2,5,0,4,1,0,0,40,39,0
580,40,4,92103,11,12,4,12,0,4,0,0,0,12,39,0
581,26,4,154184,6,13,4,7,5,4,1,0,0,41,39,0
582,46,4,293127,12,9,4,8,4,4,1,0,0,25,39,0
583,38,4,307908,11,9,2,12,0,4,0,0,0,40,39,0
584,25,4,334514,15,9,2,1,4,4,0,0,0,40,39,0
585,18,4,160096,11,12,4,8,0,4,1,0,0,40,39,0
586,51,2,245827,9,10,4,8,5,4,0,7800,0,40,39,0
587,28,4,127578,11,10,2,8,4,4,0,0,1890,40,39,0
588,39,4,272433,8,11,2,1,4,4,1,0,0,96,39,0
589,42,4,15241,12,5,2,4,4,4,1,0,0,50,39,0
590,20,4,242871,7,13,2,13,0,4,1,0,0,40,4,0
591,51,4,168965,11,11,4,10,0,4,0,0,0,84,39,0
592,18,4,183746,12,10,2,3,3,0,1,0,0,50,39,0
593,25,4,133490,15,10,4,8,1,3,1,0,1768,40,39,0
594,31,4,266520,15,15,0,4,0,1,1,0,1847,40,39,0
595,41,1,293127,11,15,2,7,1,4,1,0,0,10,39,0
596,31,4,41847,11,13,6,7,0,4,0,0,0,59,39,0
597,36,4,21153,5,13,0,3,1,4,1,0,0,40,39,0
598,27,6,35934,0,6,4,2,0,4,0,18200,0,64,39,1
599,40,8,47759,9,14,0,0,0,1,0,0,0,29,39,0
600,33,4,183746,9,10,2,3,0,4,1,0,0,26,39,0
601,41,5,77322,11,14,2,13,1,4,1,0,0,23,39,0
602,52,4,322689,14,10,0,1,0,4,1,0,0,40,39,0
603,47,7,281302,11,13,4,0,0,4,0,0,0,31,39,0
604,62,4,166009,11,9,4,12,0,4,0,0,0,19,39,0
605,62,4,139402,15,10,2,1,0,4,0,0,0,50,39,0
606,34,4,328601,15,14,2,2,0,2,0,0,0,40,39,0
607,22,4,204440,11,13,2,10,3,4,1,0,0,40,39,0
608,22,0,1487444,9,10,2,7,0,4,1,0,0,32,39,0
609,60,4,180790,11,9,6,4,1,4,1,0,0,20,39,0
610,32,4,83234,11,12,2,7,0,4,1,0,1734,19,39,0
611,42,4,177833,15,5,2,12,0,1,1,0,0,40,39,0
612,43,4,145315,15,9,0,6,4,4,1,0,0,40,39,0
613,38,4,133490,15,9,4,12,0,4,0,0,0,40,0,0
614,42,4,290170,9,9,4,0,1,4,1,0,0,37,39,0
615,35,4,293127,0,5,0,0,0,4,1,0,0,48,39,0
616,41,6,189658,11,11,2,14,0,4,1,0,0,47,39,0
617,34,4,290170,9,14,4,7,1,4,1,0,0,40,39,0
618,17,4,163052,4,9,5,12,0,4,1,0,0,44,39,0
619,45,4,213308,11,9,4,11,0,4,1,0,0,34,39,0
620,46,4,59584,15,13,4,13,0,4,1,0,0,40,38,0
621,62,4,151227,15,9,2,5,3,4,1,0,0,46,39,0
622,23,8,130534,8,10,4,6,0,4,1,0,0,41,39,0
623,29,4,68453,15,11,2,12,3,4,1,0,0,51,39,0
624,29,4,278345,15,14,0,3,4,4,1,0,0,40,39,0
625,22,4,100971,0,16,4,7,3,4,1,0,0,40,39,0
626,24,4,95059,15,13,0,0,1,4,1,0,0,40,28,0
627,43,4,180790,11,13,4,3,3,4,1,0,0,38,39,0
628,62,4,166009,11,9,4,12,1,4,1,0,0,40,28,0
629,32,8,166009,14,9,6,14,5,4,1,0,0,40,39,0
630,29,0,163052,7,14,4,8,0,4,0,0,0,50,35,0
631,67,2,248783,11,13,2,3,4,4,1,0,0,50,39,0
632,55,4,222177,9,9,2,10,1,4,1,0,0,46,39,0
633,32,4,68453,0,10,4,1,0,4,0,0,0,60,39,0
634,58,4,198527,14,11,4,1,1,4,0,0,0,27,39,0
635,34,4,186702,15,9,2,1,4,4,0,7400,0,40,39,0
636,50,4,242871,15,9,2,11,1,4,1,0,0,40,39,0
637,53,2,192615,13,6,2,12,3,4,0,0,0,9,39,0
638,25,4,213308,11,3,2,12,1,4,1,0,0,40,39,0
639,31,4,508931,12,11,0,1,0,4,1,4200,1646,78,39,0
640,69,4,41847,11,7,4,8,0,4,0,0,0,50,39,0
641,27,4,115753,15,13,2,8,1,4,0,0,0,17,15,0
642,41,6,142359,1,14,6,7,3,4,1,0,0,25,39,0
643,61,4,278345,11,14,2,7,3,4,1,0,0,44,39,0
644,36,4,183746,11,14,4,3,3,2,0,0,1969,40,39,0
645,41,4,80278,15,4,4,3,1,4,1,0,0,50,39,0
646,69,4,166009,3,14,4,12,0,2,1,0,0,54,39,0
647,42,4,189658,11,9,2,12,1,4,1,0,0,40,39,0
648,31,4,198527,8,9,2,3,0,4,1,0,0,40,39,0
649,29,4,53672,14,10,2,0,2,4,1,99800,0,36,0,1
650,46,4,204440,11,15,4,14,1,2,1,0,0,49,39,0
651,42,4,1487444,15,10,0,14,5,4,1,0,0,13,39,0
652,23,5,331558,8,5,2,1,0,4,1,0,0,40,39,0
653,43,6,231046,15,10,4,8,0,4,1,0,0,27,39,0
654,26,4,12285,11,13,2,2,1,4,1,0,0,67,39,0
655,50,6,83234,11,9,4,8,3,4,1,0,0,40,39,0
656,46,2,133490,11,14,0,5,3,4,1,0,0,21,39,0
657,32,2,281302,11,7,2,4,0,4,1,0,0,40,39,0
658,46,4,92103,11,9,2,8,0,4,1,0,0,60,39,0
659,61,4,112796,12,10,2,0,0,4,1,0,0,45,39,0
660,49,4,168965,12,9,4,12,0,4,1,0,0,60,39,0
661,41,4,467544,9,9,2,8,1,2,1,0,0,34,39,0
662,22,4,183746,9,13,0,3,3,4,1,0,0,40,39,0
663,40,4,260608,9,9,4,7,1,4,0,0,0,60,39,0
664,29,4,68453,9,5,2,14,4,4,0,0,0,40,11,0
665,48,4,287214,9,9,2,11,0,4,1,0,0,40,39,0
666,26,7,44803,12,7,2,6,0,4,1,0,0,40,39,0
667,61,4,375901,9,13,2,11,1,1,1,0,0,60,39,0
668,26,4,378857,14,10,4,7,4,4,0,0,0,29,39,0
669,36,4,30022,7,10,5,1,0,2,1,0,0,40,39,0
670,22,4,245827,15,10,6,14,0,4,1,1800,0,40,15,0
671,59,4,77322,15,5,4,12,3,4,1,0,0,45,25,0
672,62,4,367032,15,9,2,7,5,2,1,0,0,40,39,0
673,29,4,222177,9,9,4,0,3,4,1,0,0,5,39,0
674,32,4,151227,15,9,2,4,1,4,0,0,0,31,39,0
675,40,4,145315,15,13,4,11,5,4,1,0,0,40,39,0
676,52,2,121665,9,13,0,0,5,4,0,0,0,62,39,0
677,25,6,242871,11,13,2,7,0,4,1,0,0,35,39,0
678,51,8,207396,9,13,2,14,1,4,1,0,0,40,39,0
679,53,4,254696,11,9,0,12,1,4,1,0,0,40,39,0
680,32,0,334514,11,10,2,13,1,4,0,0,0,40,39,0
681,62,4,160096,11,12,4,4,0,4,1,0,0,40,39,0
682,42,4,171921,11,9,6,3,0,4,1,8200,0,40,23,0
683,19,0,851854,15,10,2,6,0,4,1,0,0,35,39,0
684,35,4,133490,7,9,2,0,1,4,1,0,0,40,39,0
685,28,4,56628,12,10,2,12,0,4,1,0,0,31,39,0
686,30,4,287214,15,9,2,0,4,4,1,0,0,40,6,0
687,41,4,35934,1,9,4,6,0,4,1,0,0,63,39,0
688,52,4,168965,15,11,4,10,0,4,0,0,0,60,39,0
689,50,4,231046,9,15,4,3,0,4,1,0,0,40,39,0
690,66,4,375901,11,9,0,11,5,0,1,0,0,40,39,0
691,43,4,210352,15,11,3,14,1,4,1,0,0,40,39,0
692,19,4,251739,11,16,0,10,0,4,1,19800,0,40,39,0
693,39,1,157140,15,9,2,12,0,4,0,0,0,40,39,0
694,48,4,189658,15,13,0,0,0,4,1,0,0,40,39,0
695,20,4,83234,15,13,2,12,0,4,0,0,0,40,39,0
696,30,4,263564,11,14,2,4,5,4,1,0,0,25,39,0
697,23,6,92103,9,14,0,10,0,4,1,0,0,40,39,0
698,38,6,180790,9,14,2,8,3,4,1,0,1943,19,39,0
699,35,6,148271,11,13,2,7,1,4,1,0,0,40,39,0
700,38,4,89147,7,9,3,12,1,2,0,0,0,40,39,0
701,65,4,346339,11,5,2,11,2,4,0,0,0,31,39,0
702,20,4,151227,15,9,2,0,0,4,0,0,0,29,39,0
703,32,4,269477,11,10,2,0,1,4,1,0,0,43,39,0
704,42,4,236958,12,9,4,11,4,4,0,0,0,40,11,0
705,24,4,186702,4,9,2,12,5,4,0,0,0,40,39,0
706,52,4,106884,11,9,2,3,4,4,0,0,0,40,39,0
707,18,4,180790,9,14,4,4,0,4,0,0,1795,40,39,0
708,32,4,109840,11,15,2,13,0,4,1,0,0,40,39,0
709,52,4,171921,11,9,2,0,2,4,1,0,0,40,0,0
710,49,2,281302,11,13,2,1,1,4,1,0,0,40,39,0
711,46,4,650831,15,15,4,10,0,4,0,0,0,40,39,0
712,34,6,316776,10,10,2,1,3,4,1,0,0,40,39,0
713,31,0,92103,11,9,0,7,3,4,0,0,0,53,39,0
714,38,4,163052,11,10,4,10,4,4,0,0,4104,40,39,0
715,22,2,27066,4,9,4,4,3,4,1,0,0,40,39,0
716,28,4,204440,9,9,2,4,3,4,0,0,0,37,39,0
717,31,6,160096,9,9,2,3,5,4,1,0,0,18,39,0
718,53,4,195571,11,9,2,6,0,4,1,0,0,50,39,0
719,42,4,35934,4,4,2,0,5,4,0,0,0,40,39,0
720,62,4,68453,11,10,2,1,1,2,1,0,0,40,39,0
721,54,4,127578,12,10,2,13,4,4,0,0,1751,4,39,0
722,59,4,133490,11,8,4,10,5,4,0,0,0,18,39,0
723,51,4,325645,9,9,0,9,1,4,0,0,0,19,39,0
724,56,4,201483,9,10,2,10,1,4,1,0,0,40,39,0
725,34,5,171921,9,10,4,12,1,4,1,0,0,60,39,0
726,48,4,77322,9,9,2,10,5,4,1,0,0,40,39,0
727,50,4,195571,11,12,4,3,0,4,0,3600,0,32,39,0
728,66,1,154184,11,13,4,3,0,2,1,0,0,39,39,0
729,41,4,38891,11,9,4,1,2,4,1,3400,4348,40,39,0
730,37,6,245827,9,9,4,1,0,4,1,0,0,40,39,0
731,29,4,35934,11,13,0,14,0,4,1,17200,0,40,39,1
732,24,1,210352,11,9,6,9,4,4,1,0,0,21,39,0
733,32,4,310864,11,13,2,4,0,4,1,0,0,25,39,0
734,65,4,145315,11,15,4,3,4,4,1,0,0,49,39,0
735,28,4,1481532,9,10,2,7,4,4,0,0,1899,32,39,0
736,67,2,177833,11,10,0,11,3,4,1,0,0,21,39,0
737,23,4,74365,15,9,2,10,5,4,1,0,0,35,39,0
738,23,4,260608,11,13,4,11,0,4,0,0,0,38,39,0
739,35,2,136446,15,9,4,3,0,4,0,0,0,40,39,0
740,40,4,157140,11,14,0,8,4,4,1,2600,0,40,32,0
741,36,4,210352,15,7,2,7,0,4,0,0,0,40,39,0
742,45,4,251739,8,6,2,10,0,4,0,0,0,33,39,0
743,22,4,168965,11,10,4,9,0,4,0,0,0,40,39,0
744,25,4,112796,15,9,2,4,3,4,0,0,0,40,39,0
745,50,4,186702,6,12,2,10,3,4,0,6400,0,26,39,0
746,30,2,98015,9,10,0,12,3,4,0,0,0,50,39,0
747,18,4,198527,11,9,4,5,1,4,0,0,0,40,39,0
748,24,4,213308,0,9,4,4,0,4,1,0,0,29,39,0
749,30,4,148271,15,13,4,5,3,4,1,0,0,46,39,0
750,26,0,148271,9,9,0,12,1,4,1,0,0,40,39,0
751,26,4,77322,15,13,4,12,1,4,0,0,0,40,13,0
752,22,2,337470,14,10,2,12,0,4,0,0,0,57,39,0
753,46,4,127578,11,13,2,8,3,4,1,0,0,40,39,0
754,46,4,192615,9,2,4,5,0,4,0,400,0,50,39,0
755,37,4,56628,14,13,2,3,1,4,1,0,0,18,39,0
756,35,6,139402,15,13,0,12,4,4,1,0,0,50,39,0
757,23,4,195571,10,14,4,9,0,4,0,0,0,20,39,0
758,51,4,228089,9,14,0,7,0,2,1,0,0,40,39,0
759,27,6,171921,15,9,0,9,3,4,0,0,0,40,39,0
760,23,4,177833,9,7,4,0,1,4,1,0,1890,40,39,0
761,41,2,192615,11,10,0,0,0,4,0,0,0,40,39,0
762,37,0,245827,14,13,2,3,5,0,1,0,0,37,39,0
763,22,4,695174,12,7,2,4,0,4,0,0,0,40,39,0
764,27,4,32978,9,9,4,7,0,4,1,0,1734,40,39,0
765,54,6,151227,15,9,0,3,0,2,1,0,0,50,39,0
766,78,4,168965,15,10,4,6,1,4,0,0,1664,50,39,0
767,25,4,201483,9,9,4,0,0,4,1,0,1890,40,39,0
768,39,4,251739,11,16,2,1,1,4,1,0,0,40,39,0
769,31,4,251739,4,9,4,10,4,4,0,0,0,51,39,0
770,20,6,210352,9,9,4,12,1,3,0,0,1760,79,39,0
771,55,4,334514,6,9,4,12,0,4,1,0,0,40,39,0
772,52,4,328601,6,13,4,0,1,4,1,0,0,30,1,0
773,37,4,127578,9,13,6,8,1,4,0,0,0,40,39,0
774,34,4,50716,15,9,2,1,3,4,1,0,0,42,39,0
775,23,6,127578,2,13,0,1,0,4,0,0,0,40,39,0
776,43,4,171921,15,12,4,8,0,4,0,0,0,50,39,0
777,41,4,145315,15,11,0,4,1,4,0,0,0,71,39,0
778,43,4,325645,15,13,4,14,0,4,1,0,0,40,39,0
779,27,4,157140,15,5,4,10,1,4,1,0,0,16,39,0
780,58,4,192615,15,9,4,4,0,4,1,0,0,18,39,0
781,27,0,15241,1,13,2,10,2,1,0,0,1638,38,9,0
782,38,4,103928,7,13,3,10,3,4,1,0,0,40,39,0
783,48,4,136446,11,10,2,1,1,2,1,0,0,40,39,0
784,65,4,166009,9,5,4,4,4,4,1,0,0,40,39,0
785,59,5,59584,15,10,2,3,3,4,0,0,0,40,39,0
786,50,4,284258,15,14,4,1,0,4,1,0,0,40,18,0
787,27,4,92103,9,10,2,8,1,4,1,0,0,66,39,0
788,35,4,186702,11,10,0,6,0,4,1,0,0,40,17,0
789,61,4,210352,11,10,2,12,0,4,1,0,0,37,39,0
790,33,0,228089,15,13,4,12,0,4,1,0,0,52,39,0
791,47,4,171921,9,13,4,5,2,4,1,0,0,40,39,0
792,39,4,290170,11,10,2,5,0,4,1,0,0,40,39,0
793,41,4,142359,2,13,4,0,4,1,1,0,0,40,39,0
794,42,2,361120,11,7,2,12,0,4,1,0,0,32,39,0
795,28,4,204440,11,13,4,10,1,4,1,0,0,40,39,0
796,63,4,109840,11,9,2,0,0,4,0,0,0,40,39,0
797,47,5,257652,7,15,2,3,0,4,0,0,0,4,39,0
798,38,4,387726,15,10,4,12,4,2,1,0,0,60,39,0
799,40,0,136446,9,8,4,10,1,4,1,0,0,30,39,0
800,45,4,56628,11,9,0,8,5,1,1,0,0,40,28,0
801,45,4,260608,5,10,4,3,1,4,1,0,0,59,39,0
802,57,4,369989,11,9,2,4,4,4,1,0,0,40,39,0
803,31,4,98015,15,10,0,10,3,4,1,0,0,45,39,0
804,63,6,32978,11,11,4,12,0,1,1,0,0,60,39,0
805,57,4,121665,9,13,2,7,0,4,0,0,0,49,39,0
806,52,4,316776,9,9,4,3,3,4,1,0,0,60,38,0
807,58,4,30022,11,9,4,1,5,2,0,0,0,36,39,0
808,51,4,180790,11,9,2,7,3,2,1,0,0,40,39,0
809,63,5,89147,15,9,2,8,0,4,1,0,0,44,39,0
810,48,4,139402,7,7,4,8,0,4,1,0,1803,40,1,0
811,34,4,189658,9,9,2,4,1,4,1,0,0,18,39,0
812,19,4,222177,12,11,2,3,0,1,1,0,0,40,39,0
813,47,4,177833,15,3,0,12,0,4,0,0,0,60,39,0
814,31,4,296083,11,9,4,4,5,2,0,0,0,96,27,0
815,26,4,260608,7,10,2,14,0,4,1,0,0,38,39,0
816,60,6,157140,9,9,4,12,2,4,1,0,0,50,39,0
817,40,4,12285,11,9,4,10,0,4,1,0,0,40,39,0
818,33,0,89147,6,9,2,10,3,4,1,0,0,14,39,0
819,25,4,142359,15,9,0,10,1,4,0,0,0,47,39,0
820,43,4,68453,15,12,0,1,5,4,1,0,0,40,39,0
821,37,0,77322,9,13,2,13,0,4,0,0,0,40,39,0
822,34,6,231046,1,13,4,1,2,4,0,0,0,58,39,0
823,19,4,139402,11,14,4,12,3,1,1,0,0,50,1,0
824,45,4,56628,0,10,2,1,3,4,0,0,0,23,39,0
825,63,4,133490,11,4,3,4,1,4,1,0,0,40,40,0
826,44,4,160096,11,14,4,10,3,4,1,0,0,40,4,0
827,67,4,281302,11,4,2,1,0,4,1,0,0,40,39,0
828,29,0,290170,8,15,2,1,3,4,1,1000,0,40,39,0
829,50,2,340426,11,14,2,8,1,4,1,0,0,40,36,0
830,53,2,189658,11,9,4,8,0,4,1,0,0,35,39,0
831,18,4,160096,11,9,2,2,1,4,1,0,0,50,39,0
832,32,4,163052,15,9,4,5,0,4,1,0,0,32,39,0
833,26,4,331558,11,10,4,1,0,4,0,0,0,36,39,0
834,42,4,115753,9,9,4,8,1,4,1,0,0,40,39,0
835,25,4,331558,15,13,4,8,2,4,1,0,0,40,39,0
836,18,5,231046,11,9,4,3,1,4,1,0,0,40,28,0
837,27,5,95059,7,10,4,4,1,4,1,0,0,60,39,0
